event_count,avg_time_delta,max_time_delta,min_time_delta,std_time_delta,unique_processes,total_processes,process_entropy,unique_commands,total_commands,avg_command_length,max_command_length,min_command_length,cmd_entropy,suspicious_patterns,contains_sudo,contains_pipe,contains_redirect,command_complexity_score,suspicion_intensity,entropy_variance,process_concentration,command_concentration,attack_vector_score,label
13,171.0,261.0,44.0,65.50954128979991,10,13,3.2389012551599357,13,13,8.846153846153847,13,5,3.7004397162655884,2,0.0,0.0,0.0,2.3381899306073777,0.14285714285714285,0.4615384611056528,0.09090909090909091,0.07142857142857142,0.2409090909090909,1
20,151.6315789473684,290.0,17.0,83.46711330080898,12,20,3.4464393429397813,20,20,6.85,13,2,4.321928092001972,1,0.0,0.0,0.0,2.114657673586679,0.047619047619047616,0.8754887490621908,0.07692307692307693,0.047619047619047616,0.20659340659340658,1
12,150.9090909090909,282.0,29.0,81.67057392126064,9,12,3.022055207575775,12,12,9.25,13,4,3.5849624989899223,1,0.0,0.0,0.0,2.3686359368326273,0.07692307692307693,0.5629072914141471,0.1,0.07692307692307693,0.2130769230769231,1
28,60.111111111111114,120.0,3.0,36.8383187509292,4,28,1.878309619039639,7,28,27.392857142857142,49,2,2.526129814586031,8,0.0,0.0,0.0,1.383958262705347,0.27586206896551724,0.6478201955463923,0.2,0.125,0.27784482758620693,0
6,106.8,218.0,23.0,75.35356660437515,6,6,2.584962499855539,6,6,7.0,12,3,2.584962499855539,0,0.0,0.0,0.0,1.391902884537598,0.0,0.0,0.14285714285714285,0.14285714285714285,0.17142857142857146,1
6,134.4,187.0,24.0,60.3675409471017,6,6,2.584962499855539,6,6,8.166666666666666,19,3,2.584962499855539,0,0.0,0.0,0.0,1.0555263541076785,0.0,0.0,0.14285714285714285,0.14285714285714285,0.17142857142857146,1
32,63.806451612903224,115.0,5.0,33.22787340893059,4,32,1.949918036090267,9,32,36.625,78,2,2.9280074198328823,12,0.0,1.0,0.0,1.3574464778655608,0.36363636363636365,0.9780893837426152,0.2,0.1,0.5154545454545455,0
11,52.5,104.0,19.0,23.871531161615923,4,11,1.8585552112932362,8,11,22.363636363636363,49,2,2.9139770720285956,1,0.0,0.0,0.0,1.3033424722164264,0.08333333333333333,1.0554218607353594,0.2,0.1111111111111111,0.20222222222222225,0
34,61.696969696969695,119.0,0.0,36.31051675728259,4,34,1.9784854212787466,10,34,43.35294117647059,78,2,2.935661091021463,10,0.0,1.0,0.0,1.6110068682671765,0.2857142857142857,0.9571756697427163,0.2,0.09090909090909091,0.4851948051948052,0
27,70.11538461538461,116.0,17.0,30.41169679210859,4,27,1.9726869282988442,9,27,23.666666666666668,53,2,3.0278804459357582,3,0.0,1.0,0.0,1.3270340226014743,0.10714285714285714,1.055193517636914,0.2,0.1,0.4128571428571429,0
18,58.294117647058826,111.0,9.0,30.39691297383832,4,18,1.90487500457818,8,18,43.55555555555556,78,2,2.8218881943720224,6,0.0,1.0,0.0,1.5558089622979363,0.3157894736842105,0.9170131897938425,0.2,0.1111111111111111,0.49520467836257315,0
36,55.51428571428571,115.0,0.0,36.697505893119086,4,36,1.9082419711517757,9,36,25.833333333333332,49,2,2.837313795369899,6,0.0,0.0,0.0,1.4659454609411142,0.16216216216216217,0.9290718242181231,0.2,0.1,0.2348648648648649,0
8,55.857142857142854,115.0,15.0,30.85648147439354,3,8,1.4999999995671913,5,8,27.875,49,4,2.249999999278652,2,0.0,0.0,0.0,1.2543749995978486,0.2222222222222222,0.7499999997114608,0.25,0.16666666666666666,0.24722222222222226,0
14,165.30769230769232,290.0,35.0,86.97867520736565,10,14,3.2359263491863377,14,14,7.857142857142857,13,2,3.8073549200378314,0,0.0,0.0,0.0,2.1367808224702114,0.0,0.5714285708514937,0.09090909090909091,0.06666666666666667,0.18424242424242426,1
6,177.6,283.0,40.0,87.23898211235617,5,6,2.251629166666475,6,6,7.166666666666667,13,3,2.584962499855539,0,0.0,0.0,0.0,1.323254613021288,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
9,64.5,118.0,8.0,39.080046059338265,3,9,1.3516441147205838,7,9,22.11111111111111,36,2,2.725480555987981,3,0.0,0.0,1.0,1.628740632557382,0.3,1.3738364412673973,0.25,0.125,0.48250000000000004,0
37,58.47222222222222,116.0,0.0,33.382868286918196,4,37,1.962248077826783,10,37,27.324324324324323,49,2,2.908495853111464,6,0.0,0.0,0.0,1.5894536797274,0.15789473684210525,0.946247775284681,0.2,0.09090909090909091,0.23406698564593303,0
40,64.97435897435898,120.0,1.0,38.65527275506633,4,40,1.9664303571929898,13,40,7.375,30,2,3.525716307212751,17,1.0,0.0,1.0,0.8387792827643238,0.4146341463414634,1.5592859500197611,0.2,0.07142857142857142,0.7387108013937284,0
13,54.666666666666664,109.0,13.0,32.53032773001561,4,13,1.826245257825531,8,13,27.076923076923077,53,2,2.8150724089617873,3,0.0,1.0,0.0,1.4115462791375344,0.21428571428571427,0.9888271511362563,0.2,0.1111111111111111,0.4546031746031746,0
10,71.77777777777777,117.0,43.0,20.142700788666062,4,10,1.9709505938775906,7,10,5.7,15,2,2.6464393436611293,1,0.0,0.0,0.0,0.9427940161792774,0.09090909090909091,0.6754887497835387,0.2,0.125,0.2038636363636364,0
11,158.2,298.0,29.0,96.33047285257142,7,11,2.6635327537943683,11,11,7.636363636363637,13,2,3.459431617050333,0,0.0,0.0,0.0,1.8869627002092728,0.0,0.7958988632559647,0.125,0.08333333333333333,0.1791666666666667,1
11,147.6,280.0,1.0,80.47508931340182,9,11,3.095795253702508,11,11,8.090909090909092,16,2,3.459431617050333,0,0.0,0.0,0.0,1.6464674541041695,0.0,0.3636363633478248,0.1,0.08333333333333333,0.1816666666666667,1
40,65.23076923076923,117.0,5.0,33.40924295450137,4,40,1.9887586803379302,10,40,21.925,49,2,2.93982278056606,8,0.0,0.0,0.0,1.2891122892782174,0.1951219512195122,0.9510641002281299,0.2,0.09090909090909091,0.24895787139689582,0
19,67.27777777777777,120.0,1.0,31.39852359507716,4,19,1.9937737537449056,9,19,20.526315789473685,53,2,2.984769617408318,2,0.0,1.0,0.0,1.134561550476846,0.1,0.9909958636634122,0.2,0.1,0.4100000000000001,0
13,139.75,278.0,17.0,89.18438297519732,11,13,3.39274740886182,13,13,7.846153846153846,15,2,3.7004397162655884,1,0.0,0.0,0.0,1.8146387070148557,0.07142857142857142,0.3076923074037685,0.08333333333333333,0.07142857142857142,0.21309523809523812,1
20,174.10526315789474,282.0,26.0,94.42228480097276,12,20,3.4219280931561284,20,20,8.1,13,2,4.321928092001972,2,0.0,0.0,0.0,2.5005441103725694,0.09523809523809523,0.8999999988458436,0.07692307692307693,0.047619047619047616,0.22564102564102564,1
9,132.625,283.0,1.0,104.52145413741621,8,9,2.947702778065934,9,9,5.555555555555555,10,2,3.169925000143887,0,0.0,0.0,0.0,1.6009722222948923,0.0,0.22222222207795284,0.1111111111111111,0.1,0.1788888888888889,1
11,147.3,264.0,32.0,85.14229266351713,9,11,3.027169117142193,11,11,7.545454545454546,19,2,3.459431617050333,0,0.0,0.0,0.0,1.3051492009780803,0.0,0.4322624999081399,0.1,0.08333333333333333,0.1816666666666667,1
3,128.0,171.0,85.0,43.0,2,3,0.9182958337659504,3,3,9.0,12,4,1.5849625002883474,1,0.0,0.0,0.0,1.0972817309688558,0.25,0.666666666522397,0.3333333333333333,0.25,0.2416666666666667,1
6,80.0,111.0,42.0,28.48157299026864,3,6,1.459147916594436,6,6,27.333333333333332,63,3,2.584962499855539,3,0.0,1.0,1.0,1.1039944009799698,0.42857142857142855,1.125814583261103,0.25,0.14285714285714285,0.7321428571428571,0
16,152.2,282.0,7.0,74.56558634294151,9,16,2.9528195298163578,16,16,7.0625,15,3,3.9999999976916882,0,0.0,0.0,0.0,1.7656249989810968,0.0,1.0471804678753305,0.1,0.058823529411764705,0.18411764705882355,1
13,163.25,298.0,2.0,89.39810307458058,9,13,2.9689185626636716,12,13,8.153846153846153,13,2,3.546593562563704,0,0.0,0.0,0.0,2.065598448526113,0.0,0.5776749999000326,0.1,0.07692307692307693,0.18230769230769234,1
8,125.42857142857143,263.0,16.0,95.59416769844896,7,8,2.749999998990113,8,8,9.375,19,3,2.9999999988458437,0,0.0,0.0,0.0,1.4062499994589892,0.0,0.24999999985573051,0.125,0.1111111111111111,0.1763888888888889,1
22,127.33333333333333,275.0,6.0,74.02337683097359,13,22,3.5383105937395025,22,22,9.045454545454545,14,2,4.459431615463368,0,0.0,0.0,0.0,2.6891723984157885,0.0,0.9211210217238652,0.07142857142857142,0.043478260869565216,0.18850931677018634,1
23,52.95454545454545,101.0,7.0,30.13074128274865,4,23,1.8629771989620776,7,23,48.30434782608695,78,2,2.4962058470866615,7,0.0,1.0,0.0,1.5262986770023559,0.2916666666666667,0.6332286481245839,0.2,0.125,0.48416666666666675,0
36,62.6,116.0,1.0,32.47258184112516,4,36,1.9591479164501666,10,36,41.27777777777778,78,2,2.9484203208041424,11,0.0,1.0,0.0,1.5405599847802236,0.2972972972972973,0.9892724043539758,0.2,0.09090909090909091,0.4898280098280099,0
17,58.3125,117.0,5.0,29.106955246985212,4,17,1.971335284729903,7,17,45.05882352941177,78,2,2.6542553122051427,7,0.0,1.0,0.0,1.51389394575513,0.3888888888888889,0.6829200274752396,0.2,0.125,0.5230555555555556,0
11,59.3,108.0,10.0,37.99749991775775,4,11,1.867633890394134,8,11,9.545454545454545,30,2,2.732158890210414,7,1.0,0.0,1.0,0.8412805966923562,0.5833333333333334,0.8645249998162798,0.2,0.1111111111111111,0.8022222222222223,0
37,56.416666666666664,119.0,0.0,33.378615076788975,4,37,1.9305148893876927,11,37,31.37837837837838,63,2,3.201867554920528,17,0.0,1.0,1.0,1.5698345571210868,0.4473684210526316,1.2713526655328355,0.2,0.08333333333333333,0.7506140350877194,0
29,58.25,115.0,1.0,36.65049697577686,4,29,1.9146459354533656,7,29,39.55172413793103,63,2,2.4332082247555933,18,0.0,1.0,1.0,1.5037121949324705,0.6,0.5185622893022277,0.2,0.125,0.8075,0
18,125.6470588235294,281.0,4.0,87.43531469638205,11,18,3.2390979164018217,17,18,7.555555555555555,11,2,4.05881388787862,3,0.0,0.0,0.0,2.5555494849606126,0.15789473684210525,0.8197159714767985,0.08333333333333333,0.05555555555555555,0.24926900584795322,1
13,152.5,299.0,12.0,106.54302730196221,8,13,2.873140678358977,13,13,10.538461538461538,19,2,3.7004397162655884,1,0.0,0.0,0.0,1.9498470812630218,0.07142857142857142,0.8272990379066116,0.1111111111111111,0.07142857142857142,0.21031746031746032,1
21,150.6,298.0,2.0,91.78856137885592,13,21,3.5351745637603993,21,21,7.142857142857143,13,2,4.3923174197491,2,0.0,0.0,0.0,2.2409782753821936,0.09090909090909091,0.8571428559887004,0.07142857142857142,0.045454545454545456,0.2246753246753247,1
40,60.43589743589744,119.0,2.0,31.725420424600927,4,40,1.9077174685530702,10,40,48.125,78,2,2.7803433864584903,13,0.0,1.0,0.0,1.6937218414343653,0.3170731707317073,0.8726259179054201,0.2,0.09090909090909091,0.4977383592017739,0
16,157.0,284.0,5.0,90.90287857561681,13,16,3.6249999981244967,16,16,9.625,13,2,3.9999999976916882,1,0.0,0.0,0.0,2.7499999984130357,0.058823529411764705,0.37499999956719154,0.07142857142857142,0.058823529411764705,0.21050420168067227,1
23,127.18181818181819,290.0,18.0,86.22467288935363,17,23,3.936180431677173,21,23,8.956521739130435,15,2,4.349648909549092,1,0.0,0.0,0.0,2.43485781349759,0.041666666666666664,0.4134684778719193,0.05555555555555555,0.045454545454545456,0.20656565656565656,1
13,157.91666666666666,299.0,27.0,89.09307710977824,9,13,3.085055101458051,13,13,9.153846153846153,19,3,3.7004397162655884,1,0.0,0.0,0.0,1.6936627932138655,0.07142857142857142,0.6153846148075375,0.1,0.07142857142857142,0.21142857142857144,1
14,127.38461538461539,300.0,6.0,96.23092295382176,11,14,3.378783491899211,14,14,8.642857142857142,14,2,3.8073549200378314,2,0.0,0.0,0.0,2.19376164440275,0.13333333333333333,0.42857142813862037,0.08333333333333333,0.06666666666666667,0.23833333333333334,1
18,169.35294117647058,297.0,21.0,94.14378313576627,13,18,3.572431249446616,18,18,9.333333333333334,17,3,4.169924998845461,2,0.0,0.0,0.0,2.162183332734684,0.10526315789473684,0.5974937493988453,0.07142857142857142,0.05263157894736842,0.22969924812030076,1
8,176.0,278.0,81.0,69.5310824636826,6,8,2.4999999991343826,8,8,9.375,15,5,2.9999999988458437,1,0.0,0.0,0.0,1.7578124993237365,0.1111111111111111,0.49999999971146103,0.14285714285714285,0.1111111111111111,0.21904761904761905,1
40,71.64102564102564,117.0,7.0,30.358108095749124,4,40,1.9818625236441605,10,40,22.05,49,2,2.8793658860257967,9,0.0,0.0,0.0,1.2698003557373763,0.21951219512195122,0.8975033623816362,0.2,0.09090909090909091,0.25871396895787147,0
9,68.375,119.0,3.0,34.39090541116939,4,9,1.836591667531901,6,9,37.55555555555556,63,3,2.2810361116878064,6,0.0,1.0,1.0,1.3385246627612475,0.6,0.44444444415590545,0.2,0.14285714285714285,0.8057142857142857,0
18,119.23529411764706,300.0,3.0,95.07367385458296,11,18,3.308270832948296,18,18,9.555555555555555,19,4,4.169924998845461,0,0.0,0.0,0.0,1.992297499448387,0.0,0.8616541658971655,0.08333333333333333,0.05263157894736842,0.18640350877192985,1
14,195.3846153846154,292.0,60.0,76.9470731802446,12,14,3.5216406346120843,14,14,8.785714285714286,14,4,3.8073549200378314,0,0.0,0.0,0.0,2.23002216745073,0.0,0.28571428542574706,0.07692307692307693,0.06666666666666667,0.18564102564102564,1
14,66.92307692307692,118.0,5.0,37.10165150473356,4,14,1.7884504567312112,7,14,22.0,53,3,2.699513849310079,2,0.0,1.0,0.0,1.09980193860781,0.13333333333333333,0.911063392578868,0.2,0.125,0.4208333333333334,0
8,58.42857142857143,113.0,8.0,36.636660573245265,4,8,1.9056390616524883,4,8,32.0,36,24,1.9056390616524883,3,0.0,0.0,1.0,1.6481202695372872,0.3333333333333333,0.0,0.2,0.2,0.4933333333333334,0
25,150.875,265.0,34.0,69.03460032235044,16,25,3.863465187293335,25,25,8.52,19,2,4.643856186167987,2,0.0,0.0,0.0,1.9782827353075625,0.07692307692307693,0.780390998874652,0.058823529411764705,0.038461538461538464,0.22104072398190044,1
18,185.52941176470588,267.0,21.0,60.84611026966388,13,18,3.530493054881979,18,18,7.555555555555555,13,2,4.169924998845461,0,0.0,0.0,0.0,2.25043571366263,0.0,0.6394319439634826,0.07142857142857142,0.05263157894736842,0.18759398496240604,1
31,70.13333333333334,119.0,8.0,34.65422853787912,4,31,1.974178877306449,10,31,10.838709677419354,30,2,3.0214173747218047,20,1.0,0.0,1.0,1.0563956689974259,0.625,1.0472384974153557,0.2,0.09090909090909091,0.8209090909090909,0
30,60.03448275862069,118.0,1.0,31.601487043383745,4,30,1.9628980965380518,8,30,26.866666666666667,36,2,2.5022584115404416,9,0.0,0.0,1.0,1.8169552069383748,0.2903225806451613,0.5393603150023898,0.2,0.1111111111111111,0.48501792114695347,0
25,63.75,120.0,8.0,32.64104011823153,4,25,1.9394705702201742,9,25,8.84,30,3,2.9648894504348156,16,1.0,0.0,1.0,0.845471701349799,0.6153846153846154,1.0254188802146413,0.2,0.1,0.8161538461538461,0
24,169.47826086956522,292.0,22.0,88.75166602978437,15,24,3.6053885400434913,23,24,9.333333333333334,18,3,4.501629164069624,1,0.0,0.0,0.0,2.211326606911394,0.04,0.8962406240261327,0.0625,0.041666666666666664,0.20558333333333334,1
12,186.36363636363637,291.0,8.0,92.49596819446458,8,12,2.8553885410533777,12,12,7.083333333333333,11,3,3.5849624989899223,0,0.0,0.0,0.0,2.1161236973204405,0.0,0.7295739579365446,0.1111111111111111,0.07692307692307693,0.18119658119658122,1
37,57.166666666666664,120.0,0.0,38.93548795407889,4,37,1.904211651380554,11,37,27.37837837837838,53,2,3.1747449176867346,8,0.0,1.0,0.0,1.6096179187270583,0.21052631578947367,1.2705332663061806,0.2,0.08333333333333333,0.45587719298245616,0
12,182.45454545454547,297.0,94.0,58.607110391400056,9,12,3.022055207575775,12,12,9.083333333333334,13,2,3.5849624989899223,0,0.0,0.0,0.0,2.3259578118446522,0.0,0.5629072914141471,0.1,0.07692307692307693,0.18230769230769234,1
18,55.76470588235294,105.0,0.0,31.302188256084865,4,18,1.8412501697044767,10,18,6.888888888888889,15,2,3.12798680543498,3,0.0,0.0,0.0,1.3467720967845054,0.15789473684210525,1.2867366357305032,0.2,0.09090909090909091,0.23406698564593303,0
29,66.60714285714286,117.0,2.0,34.195174352232684,4,29,1.8154100541231042,9,29,25.655172413793103,53,2,2.91437658084293,2,0.0,1.0,0.0,1.3846080307453001,0.06666666666666667,1.0989665267198259,0.2,0.1,0.3966666666666667,0
15,169.78571428571428,287.0,39.0,81.84844755612008,11,15,3.323231427210656,15,15,8.533333333333333,15,3,3.906890593444476,1,0.0,0.0,0.0,2.083674983170387,0.0625,0.58365916623382,0.08333333333333333,0.0625,0.21041666666666667,1
4,213.0,280.0,125.0,64.99743584685989,4,4,1.9999999994229218,4,4,9.75,13,6,1.9999999994229218,0,0.0,0.0,0.0,1.3928571424552492,0.0,0.0,0.2,0.2,0.16000000000000003,1
8,56.857142857142854,117.0,16.0,38.9594242089623,4,8,1.7499999994229218,5,8,6.5,15,2,2.155639061508219,1,0.0,0.0,0.0,0.8757283687377139,0.1111111111111111,0.405639062085297,0.2,0.16666666666666666,0.2077777777777778,0
25,141.08333333333334,298.0,1.0,90.66555605937437,14,25,3.643074187408797,25,25,8.2,15,2,4.643856186167987,0,0.0,0.0,0.0,2.3799762954110935,0.0,1.0007819987591904,0.06666666666666667,0.038461538461538464,0.1894871794871795,1
12,70.63636363636364,115.0,4.0,40.28596129777655,4,12,1.9182958334774112,7,12,12.0,30,2,2.751629166377936,7,1.0,0.0,1.0,1.0651467740817817,0.5384615384615384,0.833333332900525,0.2,0.125,0.7828846153846155,0
37,57.833333333333336,120.0,5.0,35.5359755115229,4,37,1.98585799332528,10,37,22.62162162162162,49,2,2.973100164613172,7,0.0,0.0,0.0,1.3451269393412026,0.18421052631578946,0.987242171287892,0.2,0.09090909090909091,0.24459330143540672,0
20,76.21052631578948,120.0,0.0,37.7687965715064,4,20,1.8577174685530702,8,20,24.05,36,2,2.741446070011366,6,0.0,0.0,1.0,1.7819399455073879,0.2857142857142857,0.8837286014582957,0.2,0.1111111111111111,0.4831746031746032,0
35,68.5,120.0,7.0,33.039414964197995,4,35,1.9672534602805425,9,35,38.114285714285714,63,2,2.6141996940451877,17,0.0,1.0,1.0,1.5568492820786966,0.4722222222222222,0.6469462337646452,0.2,0.1,0.7588888888888888,0
13,144.83333333333334,296.0,5.0,95.81304132991964,10,13,3.1808329857627458,13,13,9.384615384615385,15,2,3.7004397162655884,0,0.0,0.0,0.0,2.1704502181942393,0.0,0.5196067305028427,0.09090909090909091,0.07142857142857142,0.18376623376623377,1
27,63.57692307692308,119.0,0.0,39.639891598201416,4,27,1.9003209158951258,10,27,20.185185185185187,36,2,2.5949463780726005,7,0.0,0.0,1.0,1.4156614374870544,0.25,0.6946254621774748,0.2,0.09090909090909091,0.47090909090909094,0
4,138.66666666666666,210.0,16.0,87.121881420354,3,4,1.4999999995671913,4,4,6.0,8,2,1.9999999994229218,0,0.0,0.0,0.0,1.3333333329486146,0.0,0.4999999998557305,0.25,0.2,0.15500000000000003,1
16,186.46666666666667,289.0,3.0,87.99686863115579,13,16,3.6249999981244967,16,16,8.375,19,2,3.9999999976916882,1,0.0,0.0,0.0,1.6749999990333946,0.058823529411764705,0.37499999956719154,0.07142857142857142,0.058823529411764705,0.21050420168067227,1
16,141.6,287.0,11.0,80.6505218003372,10,16,3.2028195296720883,16,16,10.1875,19,3,3.9999999976916882,0,0.0,0.0,0.0,2.0374999988242037,0.0,0.7971804680196,0.09090909090909091,0.058823529411764705,0.18502673796791444,1
7,156.66666666666666,300.0,8.0,98.8191389469784,6,7,2.5216406354777012,7,7,7.285714285714286,13,2,2.8073549210477173,0,0.0,0.0,0.0,1.460970418096261,0.0,0.2857142855700161,0.14285714285714285,0.125,0.17321428571428574,1
21,129.65,261.0,4.0,83.66616699717993,15,21,3.7849418252736,21,21,7.857142857142857,19,3,4.3923174197491,2,0.0,0.0,0.0,1.7255532720442892,0.09090909090909091,0.6073755944754997,0.0625,0.045454545454545456,0.22556818181818183,1
24,177.34782608695653,278.0,36.0,83.54306814095672,13,24,3.4701755195888415,22,24,8.291666666666666,19,2,4.41829583088056,1,0.0,0.0,0.0,1.8317518132192323,0.04,0.9481203112917189,0.07142857142857142,0.043478260869565216,0.20450931677018636,1
28,56.148148148148145,117.0,4.0,37.57826765930474,4,28,1.9926140674400474,10,28,36.035714285714285,63,2,3.021068762364784,16,0.0,1.0,1.0,1.7010370430949033,0.5517241379310345,1.0284546949247364,0.2,0.09090909090909091,0.7915987460815047,0
35,53.911764705882355,112.0,0.0,29.88346744100453,4,35,1.9461777236638695,11,35,26.885714285714286,53,2,3.1928705150489347,8,0.0,1.0,0.0,1.5896778596090197,0.2222222222222222,1.2466927913850652,0.2,0.08333333333333333,0.4605555555555556,0
18,161.76470588235293,291.0,5.0,96.63243239005928,13,18,3.6143694440112535,17,18,6.944444444444445,13,2,4.05881388787862,2,0.0,0.0,0.0,2.0133005396223314,0.10526315789473684,0.4444444438673667,0.07142857142857142,0.05555555555555555,0.22940685045948203,1
37,74.44444444444444,119.0,4.0,35.674021394694705,4,37,1.969174570134825,13,37,9.513513513513514,30,2,3.2730009180306205,24,1.0,0.0,1.0,1.0044431762395627,0.631578947368421,1.3038263478957954,0.2,0.07142857142857142,0.8254887218045114,0
15,58.42857142857143,120.0,1.0,37.78456655021671,4,15,1.8062389280763114,7,15,39.06666666666667,78,2,2.549255396158613,3,0.0,1.0,0.0,1.2606444406320232,0.1875,0.7430164680823017,0.2,0.125,0.44250000000000006,0
21,52.15,103.0,2.0,32.2912913956689,4,21,1.8726693563329548,9,21,7.666666666666667,15,2,2.7792553747695146,5,0.0,0.0,0.0,1.3317265337437258,0.22727272727272727,0.9065860184365597,0.2,0.1,0.2609090909090909,0
35,59.94117647058823,119.0,12.0,28.17585655722935,4,35,1.9838531205921603,12,35,8.514285714285714,30,2,3.2367449878558037,21,1.0,0.0,1.0,0.8889861809963405,0.5833333333333334,1.2528918672636433,0.2,0.07692307692307693,0.8056410256410257,0
17,57.8125,114.0,2.0,32.638586730279854,4,17,1.9328045769620448,10,17,21.941176470588236,49,2,2.939829016023707,6,0.0,0.0,0.0,1.2900661446786386,0.3333333333333333,1.007024439061662,0.2,0.09090909090909091,0.30424242424242426,0
12,177.54545454545453,286.0,36.0,77.12017026146289,10,12,3.2516291659451277,12,12,8.5,19,3,3.5849624989899223,1,0.0,0.0,0.0,1.523609062070717,0.07692307692307693,0.3333333330447945,0.09090909090909091,0.07692307692307693,0.213986013986014,1
12,139.9090909090909,292.0,5.0,96.3161975856365,11,12,3.418295832467525,12,12,7.916666666666667,14,2,3.5849624989899223,2,0.0,0.0,0.0,1.8920635411335702,0.15384615384615385,0.16666666652239703,0.08333333333333333,0.07692307692307693,0.24551282051282053,1
15,157.5,289.0,8.0,104.68780117227467,11,15,3.3735572606882207,15,15,8.066666666666666,15,2,3.906890593444476,2,0.0,0.0,0.0,1.9697240075282565,0.125,0.5333333327562553,0.08333333333333333,0.0625,0.23541666666666666,1
22,147.38095238095238,273.0,7.0,77.29995761132098,15,22,3.7321588892005275,22,22,8.545454545454545,19,2,4.459431615463368,1,0.0,0.0,0.0,1.9053935084252571,0.043478260869565216,0.7272727262628402,0.0625,0.043478260869565216,0.20679347826086958,1
3,254.0,284.0,224.0,30.0,3,3,1.5849625002883474,3,3,4.666666666666667,6,3,1.5849625002883474,0,0.0,0.0,0.0,1.0566416668588985,0.0,0.0,0.25,0.25,0.15000000000000002,1
10,128.55555555555554,274.0,14.0,86.62577382833602,8,10,2.9219280937332064,10,10,6.8,10,2,3.3219280934446678,0,0.0,0.0,0.0,2.0535555486748853,0.0,0.3999999997114614,0.1111111111111111,0.09090909090909091,0.1797979797979798,1
26,59.48,118.0,5.0,32.55287391306641,4,26,1.9784820278268227,5,26,42.88461538461539,53,3,1.9699120843547075,12,0.0,1.0,0.0,1.564424482945512,0.4444444444444444,0.008569943472115149,0.2,0.16666666666666666,0.5411111111111111,0
25,140.625,276.0,7.0,79.60360780140559,12,25,3.4332696877838744,24,25,6.56,13,2,4.5638561863122575,0,0.0,0.0,0.0,2.1384926130148862,0.0,1.130586498528383,0.07692307692307693,0.04,0.18830769230769231,1
18,145.76470588235293,269.0,1.0,79.48771966696914,14,18,3.683542360413458,18,18,8.055555555555555,14,2,4.169924998845461,3,0.0,0.0,0.0,2.2394041660466364,0.15789473684210525,0.4863826384320036,0.06666666666666667,0.05263157894736842,0.25122807017543863,1
14,130.3846153846154,278.0,1.0,91.81129347453644,10,14,2.9780948867265655,14,14,7.714285714285714,15,2,3.8073549200378314,0,0.0,0.0,0.0,1.8356889793039544,0.0,0.8292600333112659,0.09090909090909091,0.06666666666666667,0.18424242424242426,1
14,168.23076923076923,300.0,64.0,65.49827225690044,11,14,3.378783491899211,14,14,9.857142857142858,15,4,3.8073549200378314,0,0.0,0.0,0.0,2.345602584666164,0.0,0.42857142813862037,0.08333333333333333,0.06666666666666667,0.185,1
10,69.77777777777777,104.0,0.0,33.33925873260391,3,10,1.2954618438055134,6,10,31.3,53,4,2.370950593589052,1,0.0,1.0,0.0,1.3742732144321725,0.09090909090909091,1.0754887497835384,0.25,0.14285714285714285,0.39707792207792214,0
10,90.11111111111111,260.0,1.0,89.91408793885718,8,10,2.9219280937332064,9,10,7.8,11,4,3.121928093588937,0,0.0,0.0,0.0,2.0292532608328093,0.0,0.1999999998557307,0.1111111111111111,0.1,0.1788888888888889,1
18,154.1764705882353,288.0,22.0,78.90965444110017,12,18,3.4613201384797745,18,18,9.11111111111111,18,2,4.169924998845461,0,0.0,0.0,0.0,1.9996131573410985,0.0,0.7086048603656869,0.07692307692307693,0.05263157894736842,0.1870445344129555,1
9,171.0,295.0,18.0,98.68257191622034,7,9,2.725480555987981,9,9,8.11111111111111,17,3,3.169925000143887,1,0.0,0.0,0.0,1.4284229938919983,0.1,0.44444444415590567,0.125,0.1,0.21750000000000003,1
3,244.5,247.0,242.0,2.5,2,3,0.9182958337659504,3,3,11.333333333333334,12,11,1.5849625002883474,0,0.0,0.0,0.0,1.3817621797385593,0.0,0.666666666522397,0.3333333333333333,0.25,0.1416666666666667,1
11,134.5,223.0,40.0,61.940697445217715,8,11,2.8453509354682804,11,11,9.454545454545455,14,2,3.459431617050333,2,0.0,0.0,0.0,2.1804902313529375,0.16666666666666666,0.6140806815820525,0.1111111111111111,0.08333333333333333,0.24722222222222223,1
15,57.0,103.0,9.0,31.3254802722275,4,15,1.8322628964471903,8,15,31.0,47,2,2.682588729347677,8,0.0,1.0,0.0,1.7325052210370415,0.5,0.8503258329004866,0.2,0.1111111111111111,0.5688888888888889,0
13,148.0,299.0,7.0,95.73487696062844,11,13,3.39274740886182,13,13,9.23076923076923,17,3,3.7004397162655884,2,0.0,0.0,0.0,1.8976613929567119,0.14285714285714285,0.3076923074037685,0.08333333333333333,0.07142857142857142,0.24166666666666667,1
26,61.04,115.0,1.0,33.521909253501654,4,26,1.9784820278268227,10,26,35.11538461538461,78,2,2.902174812769033,8,0.0,1.0,0.0,1.2900124654616003,0.2962962962962963,0.9236927849422103,0.2,0.09090909090909091,0.48942760942760943,0
15,64.92857142857143,119.0,5.0,38.555089131775894,4,15,1.8294732977827626,9,15,9.0,30,3,3.0565647608325284,8,1.0,0.0,1.0,0.88738976927396,0.5,1.2270914630497658,0.2,0.1,0.7700000000000001,0
